time,x,x_dot,z,z_dot,theta,theta_dot,u1,u2,x_ref,z_ref,theta_ref
0.0,0.27395604855596334,-0.0012224312049589538,1.3020370878759355,0.003947360581187278,-0.24349359126741027,0.009512447032735119,0.05632337492751251,0.05809496365973006,0,1,0
0.02002002002002002,0.27352304266566935,-0.021650294514700616,1.2998410558579647,-0.10980160089854353,-0.24213568244152006,0.06789544129451199,0.05632339379531005,0.058486871883290895,0,1,0
0.04004004004004004,0.27268058306564014,-0.042122980001460385,1.2953776965121155,-0.2231679672924593,-0.23964287029495943,0.1246406073280337,0.05632337490492506,0.058704615830120516,0,1,0
0.06006006006006006,0.2714301652368867,-0.06252089143767159,1.28865312481144,-0.3362285850337773,-0.23480355964303978,0.24196553259597897,0.05632338418875195,0.05791133021999008,0,1,0
0.08008008008008008,0.26977960258037154,-0.082528132825757,1.279659775627508,-0.44966745919659257,-0.22920946394655586,0.279704784824199,0.056323423923320334,0.0582309558043975,0,1,0
0.10010010010010009,0.26773634340999863,-0.10216295851864471,1.2684074439226791,-0.5626165852414515,-0.22262177085220008,0.32938465471778594,0.056323579603383106,0.05832594497308277,0,1,0
0.12012012012012012,0.2653099102543983,-0.12132165778001518,1.2549033506440717,-0.6752046639303768,-0.2148591303566535,0.3881320247773277,0.07250120804223346,0.07446604873643112,0,1,0
0.14014014014014015,0.26240650525547765,-0.1451702499460335,1.2396210332278168,-0.7641158708127432,-0.20668105138292817,0.4089039486862682,0.10968904500751392,0.11218931160960453,0,1,0
0.16016016016016016,0.2588066159016146,-0.17999446769315328,1.2236519556684116,-0.7984538779702612,-0.19705103981430827,0.4815005784309946,0.13191703012702166,0.13435222415346743,0,1,0
0.18018018018018017,0.25440294480586606,-0.2201835547874262,1.207646885367379,-0.8002535150516259,-0.18664046786165156,0.520528597632835,0.14255132240144877,0.14526647357710787,0,1,0
0.20020020020020018,0.24917142541130993,-0.26157596972780645,1.1919266982183738,-0.7860093574502568,-0.1752281039930537,0.570618193429893,0.14745379438850958,0.15022032779951286,0,1,0
0.22022022022022023,0.2431301322608021,-0.30206465752539136,1.1766429046957465,-0.7641896761313648,-0.1636530901258355,0.578750693360909,0.14801833975122378,0.15129488010124367,0,1,0
0.24024024024024024,0.23632543454593427,-0.3402348857433915,1.161827752499886,-0.7407576097930271,-0.15135390270966267,0.61495937080864,0.14800636646433435,0.15135617781213254,0,1,0
0.2602602602602603,0.22880885379639496,-0.3758290374769652,1.1474898570235654,-0.7168947738160264,-0.13818754583352824,0.6583178438067222,0.14740778371361346,0.15062670465282604,0,1,0
0.2802802802802803,0.22063865521893306,-0.4085099288730952,1.1336175654170204,-0.6936145803272559,-0.12518527229059878,0.6501136771464723,0.14573144755521858,0.14940479038741838,0,1,0
0.3003003003003003,0.21187907351443275,-0.4379790852250149,1.120176013075055,-0.6720776170982696,-0.11168369126388634,0.6750790513356205,0.1456310445301038,0.14926450443834682,0,1,0
0.3203203203203203,0.2025878924241957,-0.464559054511852,1.1071684751009034,-0.6503768987075864,-0.09800790896307966,0.6837891150403336,0.14541410051840775,0.14912910101289475,0,1,0
0.34034034034034033,0.19282500862822516,-0.48814418979852664,1.0945960773194443,-0.6286198890729578,-0.0840571631724276,0.6975372895326044,0.1459935635301836,0.14964532419767407,0,1,0
0.36036036036036034,0.18264903691966786,-0.5087985854278652,1.082480559337513,-0.6057758990965625,-0.07028045636861377,0.6888353401906916,0.14646364567423045,0.15027005113719993,0,1,0
0.38038038038038036,0.17211973225082539,-0.5264652334421231,1.0708429349589002,-0.5818812189306474,-0.055922127892472966,0.7179164238070399,0.14841468198308175,0.1517962398725331,0,1,0
0.40040040040040037,0.1612946646144933,-0.5412533818166048,1.0597385159976789,-0.5552209480610597,-0.04202523122302451,0.694844833472423,0.14926962413150013,0.15281873710606217,0,1,0
0.42042042042042044,0.15023636118752237,-0.5529151713485466,1.0491982558070252,-0.5270130095326854,-0.028438787659764438,0.6793221781630036,0.15066076476486676,0.15423188188592363,0,1,0
0.44044044044044045,0.1390051697174058,-0.561559573505828,1.0392658086840159,-0.4966223561504652,-0.01459778616811675,0.6920500745823845,0.15282053157079561,0.15595689751473157,0,1,0
0.46046046046046046,0.12766127534870614,-0.567194718434984,1.029999894963453,-0.4632956860281403,-0.0015771161168116126,0.6510335025652567,0.15367171221437256,0.15701062255553772,0,1,0
0.4804804804804805,0.11626771520934309,-0.5696780069681526,1.0214290336266079,-0.42854306684225296,0.010522252127064079,0.6049684121937847,0.15424145467819828,0.15783431562284106,0,1,0
0.5005005005005005,0.1048841156400162,-0.5691799784663442,1.0135732558949468,-0.39278888658305255,0.022250360189797227,0.5864054031366576,0.15520253842376805,0.1586497173040367,0,1,0
0.5205205205205206,0.09356674237391732,-0.5658686633049439,1.0064575146000199,-0.35578706474634925,0.03301202665708467,0.5380833233643718,0.15525928775362607,0.15892009645988892,0,1,0
0.5405405405405406,0.08236958905091737,-0.5598576661499975,1.0000846282380187,-0.31864431810006205,0.043664367526483394,0.5326170434699361,0.1561225397222033,0.15939210201735013,0,1,0
0.5605605605605606,0.07134295036187258,-0.5513319344522398,0.9944718686542363,-0.2806379791891187,0.054013154168821714,0.5174393321169162,0.15678693756435325,0.1597199847438669,0,1,0
0.5805805805805806,0.060536934011646976,-0.54030081751128,0.9896308993233088,-0.24204846654637518,0.06349862061773706,0.47427332244576703,0.15666576998372675,0.15959446734984728,0,1,0
0.6006006006006006,0.04999971266921157,-0.5268610671217704,0.9855545995703857,-0.2038149876461539,0.07133575656652916,0.3918567974396044,0.1551457033301596,0.15860830523604375,0,1,0
0.6206206206206206,0.03977265591782599,-0.5113528375692789,0.9822022427729535,-0.1676178398716091,0.07810177278720058,0.3383008110335716,0.15357459635061857,0.15722731658012185,0,1,0
0.6406406406406406,0.029888247553089494,-0.49422041823682494,0.9795267732014418,-0.1337734785755883,0.08422343697162106,0.3060832092210236,0.15227279585285894,0.15583550608613334,0,1,0
0.6606606606606606,0.02037378666328806,-0.47572304449007174,0.977485192727479,-0.10207902369813457,0.08968877254339969,0.2732667785889321,0.15097838519037018,0.15445077504271007,0,1,0
0.6806806806806807,0.011253298874052357,-0.4560243894617852,0.9760348773148647,-0.07251577063071732,0.09414128241248029,0.22262549345403,0.14923244725060442,0.15285887134969828,0,1,0
0.7007007007007007,0.0025461804224949664,-0.43535592257786954,0.9751236965740094,-0.045559037042764636,0.098015371503136,0.19370445453278495,0.14766423534438994,0.1511705047982928,0,1,0
0.7207207207207207,-0.005732835898786226,-0.4139508160640596,0.9747011415544052,-0.021127750980209976,0.10107598060962124,0.15303045532426274,0.14594046776642006,0.1494874502064613,0,1,0
0.7407407407407407,-0.013571764970237044,-0.3919464535725408,0.9747147678616386,0.0006813153616677635,0.10242135860414116,0.0672688997259938,0.1432093621078463,0.1474480334280016,0,1,0
0.7607607607607607,-0.020965314405064286,-0.3696774717413621,0.9750924372136681,0.018883467601477685,0.1031064998114425,0.0342570603650676,0.14080874602560264,0.1451116079065276,0,1,0
0.7807807807807807,-0.027915349397432374,-0.34750174961840435,0.9757633517465973,0.03354572664646291,0.10285915540793106,-0.01236722017557304,0.13849411369516929,0.14307538152155805,0,1,0
0.8008008008008007,-0.0344265483690249,-0.3255599485796264,0.9766627887585231,0.044971850596285536,0.1025169421794068,-0.01711066142621126,0.13686197783110257,0.14119940327043778,0,1,0
0.8208208208208209,-0.04050584059768781,-0.30396461143314546,0.9777389250288923,0.053806813518461,0.10185569293960096,-0.03306246199029036,0.1355884099324168,0.13982523083140078,0,1,0
0.8408408408408409,-0.04615911434901249,-0.2826636875662337,0.9789527145953036,0.06068947832057183,0.10063175366324834,-0.06119696381763142,0.13428472731997468,0.13859925850278867,0,1,0
0.8608608608608609,-0.05139345898986234,-0.2617172320424927,0.9802670254443271,0.06571554245117152,0.09901659035457783,-0.08075816543352594,0.13308523860785867,0.13738977956754672,0,1,0
0.8808808808808809,-0.05621809612007832,-0.2412318565107989,0.9816467664104255,0.06898704830491953,0.09737712693632176,-0.08197317091280105,0.13228436593608378,0.13634661401809683,0,1,0
0.9009009009009009,-0.06064245485086743,-0.22121793653945562,0.9830653516491206,0.0709292619347528,0.09513485405310367,-0.11211364416090717,0.13137664653145006,0.13558707958630445,0,1,0
0.9209209209209209,-0.06467602557600487,-0.20167853625687165,0.9844988200106756,0.07167341807774821,0.09264871134227635,-0.12430713554136452,0.1305331594562937,0.1346875104098185,0,1,0
0.9409409409409409,-0.0683307280637458,-0.18273512438704645,0.9859223237964302,0.07117518928772931,0.09023979232500776,-0.12044595086342928,0.13006369875818324,0.13395639160461345,0,1,0
0.960960960960961,-0.07161809526298163,-0.16436835996179178,0.9873190988592934,0.06983875314315995,0.08720252678989301,-0.15186327675573869,0.12942303783980127,0.13352936810698576,0,1,0
0.980980980980981,-0.07454965791361569,-0.14657813253170274,0.9886742975735232,0.06775993571149182,0.08432168725486187,-0.144041976751555,0.129010665815595,0.13284319309886689,0,1,0
1.001001001001001,-0.07713896795854713,-0.12946550224657244,0.989972813123497,0.06492577749869446,0.08132331398246569,-0.14991866361981057,0.1287933385045401,0.13252726563669923,0,1,0
1.021021021021021,-0.07939805465632024,-0.1129543348886552,0.9912078007474413,0.06174938119721093,0.07788921923338012,-0.17170473745427858,0.12840935102348677,0.13227470574252534,0,1,0
1.0410410410410411,-0.08133974707456143,-0.0970846209120594,0.9923708956727789,0.05815474626688153,0.0744329099318218,-0.1728154650779145,0.12811482833026264,0.13186737694439116,0,1,0
1.0610610610610611,-0.08297823606091277,-0.08192444931756673,0.9934528656783184,0.054098500276974035,0.07057457071687216,-0.19291696074748194,0.1277851340485838,0.13169247349633653,0,1,0
1.0810810810810811,-0.08432772854655224,-0.06747462428197308,0.9944473540618456,0.049724419176360286,0.06660271975839538,-0.19859254792384018,0.12749191575550017,0.13139813185704807,0,1,0
1.1011011011011012,-0.08540361432648096,-0.05379428899643572,0.995346840604177,0.04497432711657205,0.061964199939782,-0.23192599093066835,0.12701760969410592,0.13132065181841843,0,1,0
1.1211211211211212,-0.08622234693188001,-0.04093663026995245,0.9961443050873872,0.03987322416050631,0.057861831264948045,-0.2051184337416983,0.12694039220024322,0.1308864619129313,0,1,0
1.1411411411411412,-0.08680269165657194,-0.029017236234596094,0.9968334216800799,0.03445582963463872,0.05468231865093229,-0.1589756307007875,0.12759364382050573,0.13088939331241634,0,1,0
1.1611611611611612,-0.08715948330902927,-0.01783958262286653,0.9974249318986779,0.029575510929895,0.051034373753477705,-0.18239724487272888,0.1279667436853912,0.1315000213188543,0,1,0
1.1811811811811812,-0.08730479487777502,-0.007265578437287935,0.9979341590627488,0.025461358203547065,0.048113372281554344,-0.14605007359616862,0.1284769199414064,0.13147800430400505,0,1,0
1.2012012012012012,-0.08725203182653866,0.0026381525618179233,0.9983691379913642,0.021748946430768062,0.04471319976260758,-0.1700086259473377,0.12874935856209938,0.13199241339058676,0,1,0
1.2212212212212212,-0.08701194157742911,0.012004512455477295,0.9987421322026908,0.01864971056633237,0.04085360084363915,-0.19297994594842222,0.12860367000209172,0.13212496023963083,0,1,0
1.2412412412412412,-0.08659814993188161,0.020689582277374982,0.9990536071807189,0.015573748901405747,0.0374185843502516,-0.17175082466937716,0.12870115297370985,0.1319464024208067,0,1,0
1.2612612612612613,-0.08602565130176333,0.028624931505914056,0.9993030498309631,0.012472132512210616,0.03400782673595001,-0.17053788071507994,0.12889441382308245,0.13211779281136896,0,1,0
1.2812812812812813,-0.08530800980587731,0.03588207479430081,0.9994964274335999,0.009668880131841872,0.031334655616709554,-0.13365855596202303,0.12937338390822,0.13209927349813613,0,1,0
1.3013013013013013,-0.08445846758840252,0.04247711087373981,0.9996410737880006,0.007232317720032567,0.029328560980755446,-0.10030473179770522,0.13010164002096047,0.13232953120742866,0,1,0
